customer_id,company_name,company_size,company_type,industry,country,created_at,acquisition_channel,is_active
cust_12f6ed06,Kramer PLC,1000+,Startup,Technology,AD,2024-04-17,Content Marketing,True
cust_2a6b052e,Huerta PLC,11-50,SMB,Technology,ID,2024-11-06,Direct Sales,True
cust_ebc81cac,Rodriguez Inc,11-50,SMB,Finance,CO,2024-01-06,Paid Search,True
cust_04de41fe,Tyler-Young,1000+,Startup,Finance,LI,2024-01-07,Paid Search,False
cust_0d0cf18d,Baker and Sons,1000+,Mid-Market,Media,SZ,2024-06-12,Paid Search,True
cust_bc639b01,"Wilson, Brown and West",1-10,SMB,Technology,ML,2024-07-18,Content Marketing,True
cust_009ad3d2,"Rodriguez, Gordon and Dougherty",11-50,Mid-Market,Technology,BD,2024-10-09,Paid Search,True
cust_69c4a875,"Boyd, Ellis and Maynard",11-50,Enterprise,Education,BH,2024-07-05,Organic,True
cust_7189601b,Simmons-Rodriguez,201-1000,Enterprise,Media,LC,2024-12-19,Content Marketing,True
cust_813851c2,Jones-Miller,1-10,Enterprise,Education,UZ,2024-02-27,Paid Search,False
cust_5f46c651,Martinez PLC,1-10,Mid-Market,Manufacturing,ZW,2024-08-15,Partner,False
cust_adf37d10,"Joseph, James and Harper",1-10,Enterprise,Media,KE,2024-06-25,Referral,True
cust_95c9dd83,"Jacobs, Garcia and Miles",1-10,Enterprise,Retail,TD,2024-09-09,Referral,True
cust_5a875668,"Le, Lewis and Hayes",1-10,Mid-Market,Education,GT,2024-06-09,Paid Search,True
cust_25f8a696,Wilcox-Ross,51-200,Mid-Market,Manufacturing,ZA,2024-02-06,Direct Sales,True
cust_d8cb91af,Simmons-Ortega,201-1000,Enterprise,Technology,MR,2024-02-29,Partner,True
cust_ec5d96a2,"Leblanc, Jones and Decker",1000+,SMB,Manufacturing,BW,2024-06-16,Referral,False
cust_9ed24e0e,Garner LLC,201-1000,Mid-Market,Media,CO,2024-08-04,Referral,True
cust_ffa6b53b,Willis PLC,1-10,Mid-Market,Manufacturing,TJ,2024-05-08,Content Marketing,True
cust_15668508,"Martinez, Gomez and Ortega",51-200,SMB,Retail,GB,2024-06-13,Referral,True
cust_ff1763f0,"Williams, Roberts and Edwards",1-10,Startup,Manufacturing,CA,2024-08-12,Organic,True
cust_6ee8844a,"Lewis, Douglas and Walker",51-200,SMB,Education,CD,2024-05-15,Organic,True
cust_a27db5e6,"Richardson, Farmer and Andrews",1000+,Mid-Market,Retail,NP,2024-11-24,Organic,True
cust_e35f225b,"Villegas, Cardenas and Austin",201-1000,Startup,Finance,BA,2024-08-04,Direct Sales,True
cust_5534ea62,Lynch Ltd,1-10,SMB,Healthcare,MD,2024-04-13,Partner,True
cust_0621259b,White Ltd,1-10,Mid-Market,Media,KR,2024-12-23,Direct Sales,True
cust_066e0411,Bell-White,51-200,SMB,Media,CV,2024-08-07,Referral,True
cust_c4dc8396,"Morales, Thomas and Schultz",1000+,Startup,Education,AT,2024-02-05,Partner,True
cust_42d7575f,"Moreno, Bennett and Chavez",51-200,Startup,Healthcare,DJ,2024-05-23,Content Marketing,True
cust_4ada5024,Griffith-Frank,51-200,Mid-Market,Finance,TN,2024-08-19,Organic,True
cust_7da6af1c,Ware and Sons,11-50,Enterprise,Technology,DJ,2024-10-19,Paid Search,True
cust_9f2b42ad,"Williams, Miller and Ramos",1-10,Startup,Retail,NO,2024-07-07,Direct Sales,True
cust_865e54f0,"Ramos, Nelson and Fischer",201-1000,Enterprise,Finance,CI,2024-05-14,Paid Search,True
cust_75099fd8,Rodriguez-Gregory,51-200,Startup,Technology,UA,2024-07-07,Paid Search,True
cust_1746fa94,"Estrada, Williams and Foster",1000+,Startup,Retail,US,2024-01-22,Organic,True
cust_bff6d679,Harris and Sons,201-1000,Enterprise,Education,CU,2024-10-23,Referral,True
cust_2f3bb466,Roberts-Wilson,11-50,Startup,Finance,SB,2024-10-17,Referral,True
cust_f83537f1,Thompson-James,1000+,Enterprise,Education,MA,2024-03-30,Partner,True
cust_f3d50569,"Hansen, Barnett and Gomez",11-50,Enterprise,Education,MY,2024-11-30,Organic,True
cust_6d4260ff,"Williams, Smith and Morse",51-200,SMB,Media,KW,2024-08-11,Paid Search,True
cust_d5a9ea0e,Berry-Mckinney,51-200,Mid-Market,Technology,NI,2024-04-22,Organic,True
cust_c196849f,Sullivan LLC,201-1000,SMB,Healthcare,DO,2024-11-07,Referral,True
cust_a52d6d48,"Stevens, Norris and Cox",11-50,Mid-Market,Technology,NZ,2024-11-23,Referral,False
cust_024e6d1b,Sanchez PLC,1-10,Enterprise,Technology,MZ,2024-07-22,Referral,False
cust_8d4a1683,Foster LLC,51-200,Enterprise,Education,CH,2024-05-11,Referral,True
cust_5d20f6ff,Cook and Sons,201-1000,Mid-Market,Technology,BO,2024-07-17,Referral,True
cust_5d2223cf,"Wilson, Hicks and Bullock",51-200,SMB,Media,MG,2024-05-16,Direct Sales,True
cust_0ff893a6,"Mullen, Brewer and Hernandez",51-200,Startup,Manufacturing,CA,2024-02-26,Organic,True
cust_b2b43ae1,Gonzalez-Morrison,1000+,Enterprise,Education,PS,2024-10-21,Organic,True
cust_3b344ae5,"Jones, Bean and Burton",51-200,Mid-Market,Healthcare,PL,2024-10-19,Content Marketing,True
cust_e5d7da91,"Wolf, Cole and Glass",1-10,Startup,Education,TM,2024-09-06,Direct Sales,True
cust_8ea4faec,"Downs, Morris and Maddox",51-200,Mid-Market,Retail,KW,2024-02-28,Partner,True
cust_2993ecfe,Jones-Ramos,11-50,Startup,Healthcare,KI,2024-11-05,Content Marketing,True
cust_edb79cbb,Vargas-Bell,1000+,SMB,Media,BN,2024-04-30,Partner,True
cust_9199937c,Hayes-Brown,201-1000,Enterprise,Media,JO,2024-01-30,Direct Sales,True
cust_fc19a3c1,"Lin, Wyatt and Gilbert",201-1000,Mid-Market,Media,SD,2024-05-29,Partner,True
cust_d0967e15,Carpenter-Best,201-1000,Startup,Manufacturing,SZ,2024-12-13,Referral,True
cust_92e14bac,Cole PLC,51-200,Startup,Finance,CF,2024-03-14,Direct Sales,True
cust_1f7854dd,Jacobs-Mason,201-1000,Enterprise,Technology,BH,2024-06-23,Organic,True
cust_f5b6361f,Shepherd LLC,51-200,Startup,Retail,LC,2024-02-02,Organic,True
cust_d12b34f3,"Lucas, Williams and Zimmerman",1000+,Enterprise,Manufacturing,OM,2024-07-22,Direct Sales,True
cust_e15dfc45,"Bishop, Cox and Hardin",1-10,Enterprise,Media,MW,2024-06-07,Direct Sales,True
cust_9c03bd03,Shelton-Williams,51-200,Enterprise,Education,ZM,2024-09-08,Paid Search,False
cust_7a067314,Jones-Davis,201-1000,Startup,Media,GD,2024-05-30,Content Marketing,False
cust_de7bbebe,King-York,1-10,SMB,Technology,UY,2024-12-05,Paid Search,True
cust_44e5def4,Cook PLC,201-1000,SMB,Finance,HR,2024-02-24,Content Marketing,False
cust_3b58003e,Collins-Douglas,201-1000,Enterprise,Media,HR,2024-06-01,Content Marketing,True
cust_77f56fa3,Larson Inc,1-10,Mid-Market,Technology,KR,2024-08-05,Content Marketing,True
cust_4b145481,Schneider-Murphy,201-1000,Mid-Market,Finance,CN,2024-09-17,Partner,False
cust_747856e2,"Calderon, Rodgers and Jennings",1000+,SMB,Finance,SL,2024-02-06,Organic,True
cust_faa598f1,"Santiago, Romero and Smith",11-50,Mid-Market,Finance,KR,2024-03-11,Partner,True
cust_ca921ca1,Peterson Group,201-1000,SMB,Education,FI,2024-03-28,Partner,False
cust_eb3700f5,Moore LLC,51-200,Enterprise,Retail,BZ,2024-07-16,Content Marketing,True
cust_551e0c54,"Conley, Stephenson and Johnson",1000+,Startup,Retail,LU,2024-12-06,Partner,True
cust_d233633e,"Anderson, Bennett and Martin",51-200,Startup,Finance,MD,2024-10-26,Content Marketing,True
cust_39e88fe7,"Lamb, Martin and Kim",11-50,Mid-Market,Media,NG,2024-05-21,Referral,True
cust_9430fdc9,"Ball, Montes and Bishop",11-50,SMB,Technology,GB,2024-10-17,Content Marketing,True
cust_48107483,Young-Allen,1-10,Startup,Retail,PW,2024-12-17,Content Marketing,False
cust_56797f9d,Richardson PLC,1000+,SMB,Education,OM,2024-06-28,Referral,True
cust_f92a4ca6,Strickland-Shaw,11-50,SMB,Retail,NL,2024-03-03,Referral,True
cust_d15e1014,Solis and Sons,51-200,SMB,Manufacturing,ID,2024-01-21,Direct Sales,True
cust_7bcbc921,"Castillo, Watson and Villa",201-1000,SMB,Education,LC,2024-11-24,Paid Search,True
cust_4a820903,"Rosales, Mitchell and Hines",201-1000,SMB,Finance,IR,2024-06-23,Partner,False
cust_8e0604f2,"Hernandez, Kim and Potts",201-1000,Enterprise,Media,GN,2024-11-13,Content Marketing,True
cust_10743187,Wilkerson-Arias,1000+,Enterprise,Healthcare,NI,2024-01-21,Paid Search,True
cust_0895ecb2,Shaw-Young,11-50,Mid-Market,Technology,BR,2024-05-25,Partner,True
cust_b420dd78,Johnson Inc,51-200,Startup,Retail,LC,2024-09-09,Direct Sales,False
cust_0c6e36ed,Moody-Taylor,51-200,Startup,Media,JO,2024-12-22,Paid Search,True
cust_eca7636b,Horton-Taylor,1000+,SMB,Media,MA,2024-07-01,Referral,True
cust_103f8f36,Gilbert-Bullock,11-50,Enterprise,Finance,AM,2024-04-09,Organic,True
cust_25989bee,Conley PLC,201-1000,Mid-Market,Healthcare,ZA,2024-08-24,Referral,False
cust_4b7a0ef2,"Henderson, Parsons and Young",51-200,SMB,Technology,CM,2024-01-19,Content Marketing,False
cust_c04458f5,Barnes PLC,51-200,SMB,Healthcare,PK,2024-01-25,Organic,True
cust_fad6b804,Copeland Group,201-1000,SMB,Media,UG,2024-07-27,Partner,True
cust_256437d7,Chen PLC,1000+,Startup,Technology,GY,2024-10-06,Organic,True
cust_3cba1ff6,Carter Inc,11-50,Enterprise,Technology,VE,2024-05-17,Content Marketing,True
cust_408dbc4b,Duncan and Sons,1-10,Startup,Healthcare,TL,2024-09-16,Referral,True
cust_eee9f32f,Mills LLC,1000+,Enterprise,Technology,BJ,2024-07-23,Organic,True
cust_5c10fbcc,"Romero, Mcneil and Spencer",201-1000,Startup,Retail,MW,2024-12-05,Direct Sales,True
cust_69fbbd0a,Williams-Hughes,11-50,Mid-Market,Manufacturing,MR,2024-04-08,Organic,True
cust_39bc74e4,"Smith, Kramer and Cooper",11-50,Enterprise,Healthcare,ES,2024-09-12,Partner,True
cust_00319f44,"Garcia, Perkins and Sherman",1000+,Mid-Market,Technology,CR,2024-01-18,Direct Sales,True
cust_4fcbc7e2,Payne-Li,1000+,Startup,Manufacturing,EC,2024-11-18,Referral,True
cust_8f76554f,"Marshall, Dominguez and Welch",201-1000,Mid-Market,Finance,CR,2024-01-25,Partner,True
cust_076a1722,"Parsons, Ellis and Carter",1-10,Mid-Market,Healthcare,BD,2024-11-03,Partner,True
cust_e49db1d1,Blackwell LLC,1-10,Mid-Market,Healthcare,KR,2024-07-19,Organic,True
cust_1dde73f3,Hays-Daniels,51-200,SMB,Media,ID,2024-01-15,Partner,True
cust_46ed91c3,"Lee, Kelly and Norman",201-1000,SMB,Media,TD,2024-05-08,Paid Search,True
cust_76e1e38a,Martinez-Richardson,201-1000,Startup,Finance,MZ,2024-10-15,Paid Search,True
cust_ba2a808c,Kline-Hughes,11-50,Startup,Finance,ER,2024-07-11,Content Marketing,True
cust_d3d3ced4,"Jimenez, Glass and Stone",1000+,Enterprise,Finance,BS,2024-10-09,Organic,True
cust_b72c4e17,Miller-Morrison,11-50,Mid-Market,Finance,EG,2024-07-30,Organic,False
cust_b0adf157,Morris-Miller,51-200,Mid-Market,Technology,HR,2024-04-24,Content Marketing,True
cust_674e096e,Griffin-Robbins,201-1000,Enterprise,Manufacturing,DM,2024-09-24,Content Marketing,False
cust_51289935,Bell-Williams,201-1000,Enterprise,Finance,MH,2024-08-26,Direct Sales,True
cust_1c2d8b35,Hill-Whitney,1-10,Enterprise,Technology,BG,2024-01-30,Referral,True
cust_06aecda5,"Walsh, Cox and Owen",11-50,Mid-Market,Finance,GD,2024-03-03,Organic,True
cust_6ff66005,Thomas PLC,51-200,Mid-Market,Manufacturing,GD,2024-10-30,Direct Sales,True
cust_33e71b67,Johnson-Jones,11-50,Enterprise,Finance,KH,2024-05-22,Referral,True
cust_a319d4cd,Reyes-Bradley,51-200,Enterprise,Finance,UY,2024-02-29,Partner,False
cust_14ad87fd,"Cole, Watson and Wallace",1-10,Startup,Retail,BO,2024-08-10,Partner,True
cust_00747296,Moreno Group,1000+,SMB,Technology,KW,2024-09-09,Paid Search,True
cust_bdbd0a3f,Wright-Wilson,201-1000,Startup,Healthcare,LK,2024-03-13,Organic,True
cust_d00b4ec6,Holmes-Mcintyre,51-200,Mid-Market,Manufacturing,CL,2024-04-11,Direct Sales,True
cust_10590a96,Padilla-Lewis,11-50,Enterprise,Finance,VA,2024-04-20,Content Marketing,True
cust_b1d8be47,"Hendricks, Henry and Martinez",1-10,SMB,Education,BN,2024-06-24,Content Marketing,True
cust_b0481b3d,Roach Group,51-200,SMB,Technology,BT,2024-11-10,Organic,True
cust_348904d9,"Ponce, Downs and Contreras",201-1000,Enterprise,Education,KN,2024-01-26,Organic,True
cust_e3a25ed9,"Daniels, Vance and York",51-200,Enterprise,Healthcare,LC,2024-10-02,Direct Sales,True
cust_e7db6853,"Little, Leon and Hicks",201-1000,SMB,Technology,CM,2024-03-19,Paid Search,False
cust_0ff6c645,Young Group,201-1000,SMB,Retail,AR,2024-05-20,Referral,False
cust_13f81f47,"Armstrong, Mcdonald and Bird",51-200,Mid-Market,Retail,CO,2024-08-25,Organic,True
cust_2ea6ef14,Jones Group,51-200,Mid-Market,Media,VC,2024-10-06,Paid Search,True
cust_61ce1c05,Fox-Hammond,11-50,Mid-Market,Education,TR,2024-01-29,Paid Search,True
cust_a318d834,Compton Ltd,11-50,SMB,Healthcare,BN,2024-06-23,Referral,True
cust_1b24dbce,Frazier-Cooper,1000+,Mid-Market,Manufacturing,TG,2024-09-05,Direct Sales,True
cust_6e4c0342,"White, Burch and Reynolds",1-10,Startup,Finance,BG,2024-11-18,Referral,False
cust_46cc5093,Holmes LLC,201-1000,Enterprise,Media,DM,2024-03-03,Referral,True
cust_3415c7f3,Donovan-Perez,1-10,SMB,Finance,SI,2024-12-13,Partner,True
cust_746b2392,Singleton-King,201-1000,Mid-Market,Healthcare,ZW,2024-08-01,Direct Sales,True
cust_f6cf84d1,Martinez-Turner,11-50,SMB,Manufacturing,SN,2024-02-06,Direct Sales,False
cust_928a7251,"Davidson, Vargas and Carpenter",1-10,Startup,Education,DO,2024-09-12,Paid Search,True
cust_7a983ccb,"Le, Jacobs and Kirby",11-50,Mid-Market,Retail,TM,2024-01-16,Paid Search,True
cust_dfdecb33,Miller Ltd,1000+,Mid-Market,Media,TR,2024-04-12,Organic,True
cust_674ec61a,"Clark, Armstrong and Montgomery",1000+,Mid-Market,Healthcare,AT,2024-07-12,Partner,True
cust_6f6e93c0,"Gardner, May and Turner",1000+,Startup,Education,HN,2024-11-08,Partner,True
cust_4091a2e9,"Sullivan, Chavez and Barker",1000+,SMB,Healthcare,DJ,2024-06-19,Partner,True
cust_15509fc0,Washington-Harris,1000+,Mid-Market,Media,UZ,2024-02-25,Direct Sales,True
cust_8d47e84e,Hensley-Flores,1-10,Startup,Technology,LY,2024-06-03,Partner,True
cust_0cc98de0,Hodges PLC,51-200,SMB,Media,TJ,2024-02-11,Direct Sales,True
cust_76593aaf,Allen-Martinez,1-10,Enterprise,Retail,PG,2024-04-06,Direct Sales,True
cust_5e784b64,Davis LLC,51-200,Enterprise,Healthcare,MV,2024-12-01,Partner,True
cust_5f830ee5,"Barnes, Estes and Barrera",201-1000,Startup,Retail,LR,2024-12-28,Organic,True
cust_5b52c7a0,"Griffith, Lee and Moore",201-1000,Enterprise,Manufacturing,SG,2024-06-30,Paid Search,True
cust_95c5830f,Koch-Jimenez,11-50,Mid-Market,Media,BW,2024-06-01,Partner,True
cust_7f9edff8,"Bryant, Allen and Aguilar",51-200,Enterprise,Healthcare,BE,2024-01-20,Content Marketing,True
cust_fe21d6a8,Simpson-Khan,1-10,Mid-Market,Healthcare,TD,2024-09-18,Referral,True
cust_3c14d96a,Mitchell-Smith,201-1000,SMB,Healthcare,CD,2024-06-16,Organic,True
cust_a80bbe11,Khan Ltd,201-1000,Enterprise,Healthcare,MM,2024-10-23,Paid Search,True
cust_e7153d82,Diaz-Morales,1000+,Mid-Market,Healthcare,TN,2024-08-06,Paid Search,True
cust_6495d7d6,Cox LLC,1000+,Enterprise,Manufacturing,BN,2024-05-30,Content Marketing,True
cust_e7f6c0f2,"Cole, Pierce and Bryan",1-10,Enterprise,Education,VU,2024-09-21,Referral,False
cust_634d9f0d,"Wilson, Hester and Long",11-50,Mid-Market,Technology,LU,2024-08-04,Organic,True
cust_bbfe788f,Fischer-Gonzalez,1000+,Enterprise,Finance,SE,2024-06-04,Direct Sales,True
cust_c51c6758,"Williams, Williams and Reeves",1-10,Enterprise,Healthcare,PY,2024-07-20,Content Marketing,True
cust_7a7fe023,Hernandez-Barry,201-1000,Mid-Market,Technology,CU,2024-05-07,Referral,True
cust_ac0edcdc,"Flores, Long and Jensen",1000+,SMB,Finance,KG,2024-08-18,Direct Sales,True
cust_51154bc1,Romero-Hicks,201-1000,Enterprise,Media,RW,2024-10-02,Direct Sales,True
cust_efb7481b,"Evans, Cabrera and Richardson",1000+,Startup,Healthcare,GQ,2024-02-12,Organic,True
cust_67db93d0,Silva-Robles,51-200,Mid-Market,Media,RS,2024-12-04,Paid Search,True
cust_4c2dd847,"Soto, Carlson and Baker",1000+,Enterprise,Education,TD,2024-10-31,Organic,True
cust_4d3bd766,"Lane, Griffith and Silva",11-50,Mid-Market,Media,DO,2024-07-22,Referral,True
cust_639f4ae4,"Griffith, Hampton and James",11-50,SMB,Finance,KZ,2024-04-04,Direct Sales,True
cust_da7ad8ec,Armstrong Ltd,201-1000,Mid-Market,Education,CG,2024-03-15,Content Marketing,True
cust_7811efdd,Alexander Group,1000+,Enterprise,Retail,CZ,2024-06-09,Direct Sales,True
cust_65d64a65,"Harris, Shaw and Carr",1-10,Mid-Market,Finance,PW,2024-12-04,Partner,True
cust_87db1ba2,"Luna, Thornton and Stone",201-1000,Mid-Market,Media,TJ,2024-05-06,Partner,False
cust_99f29e6f,"Mendoza, Bennett and Frye",1-10,Enterprise,Finance,PK,2024-12-20,Partner,True
cust_c7b40989,"Peterson, Gomez and Ingram",1000+,SMB,Retail,WS,2024-09-21,Organic,True
cust_44cddc06,"Lara, Baker and Washington",11-50,Enterprise,Healthcare,HU,2024-04-18,Partner,True
cust_2a8fc904,"Evans, David and Hendrix",1000+,Startup,Healthcare,JO,2024-09-30,Organic,True
cust_544ab9cf,Vaughn Group,201-1000,SMB,Manufacturing,LB,2024-07-05,Partner,True
cust_9257eb5f,Castro-Michael,1000+,Enterprise,Media,WS,2024-04-16,Partner,True
cust_19cd404a,Martinez-Rhodes,11-50,SMB,Education,MU,2024-12-13,Content Marketing,False
cust_543cd7b8,Cardenas-Blevins,201-1000,Enterprise,Finance,CY,2024-04-22,Paid Search,True
cust_8a64d1e0,Roberts Ltd,1000+,Mid-Market,Education,BR,2024-05-14,Content Marketing,True
cust_5572caeb,Douglas-Burgess,51-200,Enterprise,Healthcare,GH,2024-03-19,Paid Search,True
cust_288285f6,"Nelson, Hoffman and Nelson",51-200,SMB,Finance,CD,2024-08-27,Content Marketing,True
cust_0db7ca3d,"Matthews, Sanchez and Santiago",201-1000,Mid-Market,Manufacturing,SM,2024-03-28,Content Marketing,True
cust_d8cd46af,"Hall, Garcia and Rivera",51-200,Mid-Market,Technology,PW,2024-02-09,Direct Sales,True
cust_99813cf7,"Townsend, Smith and Pierce",201-1000,Enterprise,Media,DJ,2024-06-07,Content Marketing,False
cust_95f5f080,"Donovan, Johns and Woods",11-50,Mid-Market,Technology,FR,2024-10-20,Content Marketing,False
cust_c3a6aa59,Morris-Brewer,1-10,Mid-Market,Manufacturing,BT,2024-09-10,Partner,True
cust_a7b71878,"Hall, Rodgers and Jefferson",201-1000,SMB,Healthcare,AZ,2024-12-20,Direct Sales,True
cust_7f334885,Butler and Sons,1000+,Mid-Market,Healthcare,AZ,2024-11-20,Organic,True
cust_6ff7c7e1,French-Lopez,1000+,SMB,Healthcare,AE,2024-12-04,Organic,True
cust_621afa69,Mcdowell-Smith,1000+,SMB,Retail,TN,2024-08-22,Paid Search,True
cust_3ef59f44,Hebert LLC,201-1000,Mid-Market,Retail,JM,2024-06-25,Referral,True
cust_618a6cf8,"Daniels, Snyder and Mays",11-50,Startup,Education,SD,2024-06-30,Paid Search,True
cust_1cd92b29,Lee-Rodriguez,201-1000,Enterprise,Retail,DK,2024-10-10,Paid Search,True
cust_a888c0cf,Wong-Higgins,51-200,Mid-Market,Finance,AL,2024-10-13,Partner,True
cust_4c72ff14,Gibbs-Bradley,1-10,SMB,Education,TW,2024-03-16,Partner,True
cust_0148e8ff,Carr Ltd,1-10,SMB,Manufacturing,NA,2024-11-17,Paid Search,False
cust_cb8e09ec,Robertson-Miller,1-10,Enterprise,Media,SV,2024-02-07,Referral,True
cust_852f36ae,Holden Group,51-200,Startup,Technology,LI,2024-12-29,Content Marketing,True
cust_6b7cc6ae,Smith Group,1-10,Mid-Market,Finance,GW,2024-06-22,Referral,False
cust_e8cd5e12,Finley-Turner,1000+,Enterprise,Healthcare,RS,2024-08-10,Direct Sales,True
cust_41a7bd2d,Green LLC,11-50,Startup,Finance,MD,2024-04-01,Paid Search,True
cust_cf9e3ba7,Contreras Group,51-200,SMB,Technology,KP,2024-03-03,Partner,True
cust_de21b9db,Parks-Leblanc,51-200,SMB,Healthcare,MA,2024-10-25,Direct Sales,False
cust_485ee604,Vaughn-Fowler,201-1000,Enterprise,Education,KE,2024-05-22,Content Marketing,True
cust_f5efdd8e,"Walker, Bernard and Mendoza",1-10,SMB,Healthcare,PH,2024-10-17,Referral,True
cust_58ad2429,"Brooks, Miles and Durham",11-50,Startup,Finance,TW,2024-07-27,Referral,True
cust_f20edac7,"Petersen, Gill and Becker",51-200,Mid-Market,Finance,UG,2024-12-05,Direct Sales,True
cust_a261fcdc,Fox PLC,1-10,Mid-Market,Retail,MA,2024-05-20,Content Marketing,True
cust_f94ba60c,Stark Inc,1-10,Startup,Manufacturing,BH,2024-11-17,Content Marketing,True
cust_c430f39d,"Leach, Harris and Herrera",1000+,Mid-Market,Retail,DM,2024-05-07,Organic,True
cust_f1432930,"Ramos, Frazier and Love",51-200,Mid-Market,Education,RW,2024-02-05,Paid Search,True
cust_d1c3ac25,"Griffin, Brown and Anderson",11-50,Enterprise,Healthcare,NI,2024-06-26,Referral,True
cust_483112fc,"Brown, Ford and Roman",1000+,Mid-Market,Manufacturing,RS,2024-01-09,Partner,True
cust_7e55e9c3,Scott-Smith,201-1000,SMB,Media,GM,2024-08-12,Paid Search,True
cust_f95a3fa2,Williams LLC,1000+,Startup,Education,ME,2024-01-25,Referral,True
cust_4f87d068,"Mcknight, Michael and Jones",51-200,Startup,Education,PW,2024-01-13,Organic,True
cust_92859e6b,Ortiz-Mack,1000+,SMB,Education,BA,2024-10-10,Direct Sales,True
cust_bf269a1b,"Stuart, Brooks and Vance",51-200,Enterprise,Technology,PE,2024-12-03,Partner,True
cust_e19e2bbc,Bennett-Vega,1000+,Enterprise,Technology,HR,2024-12-05,Direct Sales,True
cust_d514fe41,"Anderson, Dalton and Wilson",1-10,Enterprise,Healthcare,SO,2024-06-01,Direct Sales,True
cust_68b729cc,"Anderson, Irwin and Davenport",1000+,Startup,Education,TW,2024-01-09,Referral,True
cust_63721b0d,Ford-Ball,51-200,Startup,Manufacturing,NO,2024-07-25,Content Marketing,True
cust_c29a63d8,Morrow-Wright,11-50,Startup,Technology,LY,2024-03-01,Referral,True
cust_40668475,Lopez-Golden,1-10,Startup,Technology,CG,2024-01-13,Referral,True
cust_2ba1b3c5,"Barnes, Miranda and Stephenson",201-1000,SMB,Media,AM,2024-04-03,Paid Search,True
cust_b120c8f4,Jones PLC,201-1000,Mid-Market,Manufacturing,AU,2024-06-22,Referral,False
cust_b3713601,"Powers, Brennan and Sanchez",201-1000,Enterprise,Technology,BD,2024-06-05,Partner,False
cust_7bab8ca2,Young-Robinson,1000+,SMB,Retail,BG,2024-02-24,Content Marketing,True
cust_1b82397c,"Holder, Young and Hendricks",1000+,Enterprise,Education,TR,2024-05-03,Paid Search,True
cust_fd3bfbca,"Harper, Chambers and Flores",11-50,Startup,Media,KI,2024-12-06,Organic,False
cust_a57b35c2,Odom PLC,201-1000,Enterprise,Education,GN,2024-06-09,Referral,True
cust_e3b04247,Hill-Hawkins,11-50,Enterprise,Finance,UA,2024-12-07,Paid Search,True
cust_cb0f9cc0,"Buck, Garrett and Simmons",1-10,Startup,Media,SA,2024-01-19,Partner,True
cust_3a3733a2,David-Powers,1-10,SMB,Healthcare,SL,2024-05-03,Organic,True
cust_10a55e90,"Butler, Hernandez and Bennett",1-10,Enterprise,Education,TW,2024-07-27,Partner,True
cust_03712333,Allen-Perez,1-10,SMB,Retail,KN,2024-02-26,Organic,True
cust_465a4e2d,Melendez-Hart,11-50,SMB,Media,NI,2024-08-04,Organic,True
cust_4c9a9f31,"Anderson, Sanchez and Harris",51-200,SMB,Media,KH,2024-01-31,Partner,True
cust_3f380b72,Boone-Davis,1000+,Mid-Market,Healthcare,RS,2024-11-18,Content Marketing,False
cust_7f2e802b,Williams Group,1000+,SMB,Manufacturing,GQ,2024-08-22,Content Marketing,True
cust_12a08336,"Williams, Jones and Ballard",1000+,SMB,Retail,TZ,2024-10-08,Partner,True
cust_3c9270d4,"Hansen, Mendoza and Booth",201-1000,Startup,Finance,LT,2024-04-27,Partner,True
